SourceIPAddress,DestinationIPAddress,SourcePort,DestinationPort,Protocol,PacketLength,PacketType,TrafficType,Alerts_Warnings,SeverityLevel,LogSource,AttackType
111.211.51.100,129.3.146.71,24452,60436,0,682,1,1,0,2,0,1
23.19.55.61,44.197.235.75,24409,7073,2,124,1,0,0,2,1,0
71.184.150.74,7.144.80.29,51130,60705,1,372,0,2,0,1,0,0
82.101.26.119,170.189.99.169,14444,31436,2,923,1,0,0,2,1,1
156.76.62.19,223.102.242.197,60962,1251,1,1265,0,0,0,2,0,1
177.75.116.181,67.33.180.135,13442,51091,1,1313,0,1,0,2,1,2
84.2.146.28,22.224.172.80,10251,2233,1,1389,1,2,0,1,0,2
168.199.212.60,63.242.217.68,8739,64270,1,1189,0,0,0,1,1,0
83.103.170.241,12.229.33.52,58650,47977,1,1117,1,1,0,0,0,0
201.192.254.200,154.185.237.27,38285,39372,2,1338,1,0,0,2,0,1
124.68.167.204,209.154.36.162,31024,6156,1,204,0,0,0,1,0,1
173.138.65.63,120.82.250.14,12583,26559,1,1138,0,1,0,2,1,0
180.82.184.241,216.169.95.30,16068,41505,0,208,1,0,0,1,0,1
124.129.243.145,207.37.98.200,12017,55789,0,275,1,2,0,2,1,1
200.142.233.108,52.21.126.133,56688,58042,0,1394,1,1,0,0,0,2
67.216.133.176,167.135.66.91,42028,3864,0,705,0,1,0,1,0,1
197.199.43.55,98.135.99.63,64926,61631,2,1317,0,1,0,1,0,1
121.92.60.62,148.165.159.102,22657,38516,2,1380,1,0,0,0,0,1
18.221.169.21,3.149.83.163,52750,59086,2,123,0,1,0,2,0,1
134.131.215.97,177.233.70.255,60692,42240,0,310,0,1,0,0,0,2
156.121.206.22,43.209.50.76,13650,46143,1,1008,1,0,0,2,1,2
123.236.115.101,190.244.141.180,6378,57516,0,164,0,2,0,2,0,2
94.31.182.218,149.106.120.221,37985,16286,2,1202,1,1,0,1,1,1
89.85.141.0,72.27.207.156,57332,3290,2,434,1,1,0,0,0,0
209.88.171.230,109.255.208.238,63994,35286,0,650,1,0,0,1,1,1
13.88.38.248,182.191.233.35,20215,57762,0,1193,0,2,0,0,0,1
14.220.155.187,143.88.90.230,12797,51386,0,1205,1,2,0,2,1,0
165.34.149.169,215.41.32.207,42516,63739,2,952,0,0,0,0,1,2
118.9.112.125,84.155.173.150,35275,48412,2,739,1,1,0,2,0,2
209.147.8.67,53.122.34.2,38098,47941,2,1072,1,2,0,1,1,2
143.216.22.43,59.173.134.235,43228,62382,1,671,0,2,0,1,1,0
28.58.49.40,145.225.178.92,8370,59536,1,422,1,2,0,2,1,0
172.60.111.5,145.156.87.32,50146,41422,2,404,1,1,0,2,1,0
137.165.225.32,137.46.241.248,39248,10167,2,532,1,2,0,1,1,0
20.191.13.15,209.44.203.205,61579,13276,1,284,0,2,0,2,1,2
108.29.68.164,188.174.132.65,62769,4178,0,275,0,2,0,0,0,0
22.1.36.165,99.22.49.135,1549,57096,0,849,1,0,0,0,0,0
24.243.137.227,177.162.8.103,39823,52950,0,1256,0,2,0,2,1,1
29.111.68.174,171.102.182.27,56441,65019,1,1410,1,1,0,2,1,1
148.229.218.97,179.70.233.175,54951,36596,0,1299,0,1,0,1,0,1
176.115.110.111,29.39.62.60,33527,48420,2,1184,0,2,0,0,1,0
170.140.189.135,118.90.252.254,51615,14702,0,1482,1,0,0,0,0,2
165.231.87.182,90.215.2.202,23679,6141,0,133,0,1,0,0,0,0
41.176.134.130,73.248.185.50,23711,27814,2,1230,1,0,0,1,1,0
122.119.55.3,201.182.94.130,14267,15962,2,1422,0,0,0,2,0,1
5.193.20.176,20.233.45.254,60866,49801,2,770,0,0,0,2,1,0
30.225.172.225,2.114.204.198,63530,53813,1,395,0,1,0,1,1,1
130.246.233.143,186.100.190.6,60398,3733,2,960,1,0,0,1,0,1
15.246.84.180,135.142.240.236,20256,28661,1,1444,1,0,0,0,0,0
115.77.213.114,180.184.96.235,63792,4338,2,1246,1,1,0,1,1,1
173.154.188.192,3.89.228.32,55988,42766,0,1432,0,2,0,1,1,0
12.73.236.6,15.108.1.180,56026,50708,0,1151,1,0,0,1,0,2
143.247.181.65,18.168.65.46,49886,24562,2,184,0,2,0,2,0,0
135.84.237.84,63.189.151.174,44830,4432,2,482,0,1,0,2,0,2
133.123.0.252,39.206.167.55,30788,39616,1,186,1,0,0,2,0,0
22.0.119.74,87.242.57.244,57987,32382,2,1135,0,2,0,0,0,0
196.252.58.104,17.85.144.230,56973,8428,0,767,1,2,0,0,0,2
31.215.251.145,196.32.193.30,24689,44868,0,483,1,2,0,2,1,0
132.23.53.116,172.108.5.55,44709,51557,1,816,1,0,0,2,1,1
100.160.120.64,38.26.155.124,14765,33500,2,959,1,0,0,0,1,2
204.174.17.175,60.238.76.200,5502,23630,2,857,0,2,0,1,1,0
131.164.181.59,106.200.195.35,39713,29330,2,845,1,0,0,0,0,2
158.100.226.101,167.9.196.190,42574,39613,0,988,1,2,0,0,1,1
99.154.159.162,138.67.223.253,45981,24427,0,221,0,2,0,0,0,1
136.132.202.116,211.177.186.181,22395,45324,1,400,1,0,0,0,1,1
67.50.227.53,201.235.173.218,35267,20927,0,1298,0,2,0,2,1,1
172.1.202.99,101.72.49.24,1255,36106,1,333,0,2,0,1,1,0
102.172.151.236,163.160.176.126,56460,18891,1,276,0,0,0,2,1,1
103.88.120.188,53.34.118.234,55711,52220,2,1266,1,1,0,2,1,0
9.12.87.190,160.133.162.196,16894,61551,1,325,1,0,0,1,0,0
53.158.203.107,24.155.159.105,27901,57028,0,1147,0,0,0,2,1,0
137.66.77.21,44.194.230.97,29518,34869,2,809,1,1,0,0,1,0
180.155.245.192,119.89.202.88,32800,9790,1,660,0,1,0,1,0,0
47.124.0.154,110.19.164.225,59684,6938,0,763,0,0,0,2,0,2
70.179.198.242,110.246.156.171,44653,42910,0,203,0,2,0,2,0,1
49.139.76.243,212.79.156.32,54827,39579,2,644,1,1,0,1,1,1
167.39.28.170,208.57.76.189,10944,43838,0,529,1,0,0,1,0,2
111.155.169.41,122.35.34.221,14471,46667,1,326,0,0,0,0,1,2
30.102.28.99,9.179.104.197,47071,24438,0,403,0,0,0,2,1,2
55.99.76.61,27.63.71.1,17621,54920,2,609,1,1,0,1,0,0
108.52.142.151,191.225.2.56,20147,62579,2,1436,0,2,0,1,1,2
136.168.185.201,194.227.117.6,59960,45666,2,1260,1,0,0,1,0,2
146.34.109.84,124.5.4.205,58882,5096,0,987,0,0,0,1,1,0
34.224.143.12,155.173.182.247,29435,15371,1,815,0,0,0,1,0,1
186.101.159.199,32.61.133.247,45324,19216,2,731,1,1,0,1,1,0
90.211.75.245,95.187.165.37,48115,34727,0,399,1,0,0,1,0,2
188.86.145.245,108.6.18.239,35146,61851,2,1193,0,2,0,0,0,1
119.201.180.85,20.111.13.245,51154,45800,1,1223,0,2,0,1,0,2
181.197.69.158,188.196.84.67,54112,43003,2,419,1,1,0,0,1,0
189.160.74.249,6.216.43.182,19682,62198,1,595,0,1,0,2,0,2
84.176.242.253,111.196.255.81,45332,23841,2,881,0,1,0,2,1,0
214.186.62.55,146.29.148.158,9650,17633,2,333,0,2,0,2,1,1
8.70.100.191,91.31.244.96,29958,38390,0,884,1,2,0,0,1,2
214.195.202.244,176.5.192.216,32525,59710,2,394,1,2,0,1,1,2
206.187.157.75,152.79.247.22,43578,4416,1,1132,0,1,0,2,0,2
219.228.216.223,106.121.122.100,13909,23758,2,1230,1,0,0,1,1,2
190.19.173.12,99.95.228.9,53904,17480,0,97,1,1,0,1,1,1
67.185.67.71,205.242.194.103,57178,40097,0,973,1,0,0,2,0,0
29.242.193.141,144.65.31.229,36660,18004,2,110,1,1,0,2,1,0
96.29.120.234,107.55.147.107,42218,31927,0,878,1,0,0,0,1,0
105.63.251.211,107.116.146.0,41416,17742,2,1095,1,1,0,0,1,2
126.158.90.46,151.82.166.41,52685,17232,2,487,1,0,0,2,1,0
62.49.226.41,36.91.211.65,62217,6200,0,553,1,2,0,0,1,1
61.51.133.98,102.25.200.149,40800,11329,2,267,1,0,0,2,0,1
32.181.228.123,83.234.118.6,12053,52630,2,211,1,2,0,0,1,2
2.131.210.110,161.141.147.133,11752,61354,2,208,0,2,0,2,0,1
114.2.23.242,202.40.10.253,6596,3861,0,192,0,2,0,0,0,2
65.253.179.149,131.124.109.89,24674,18340,1,620,0,1,0,0,0,0
213.245.83.212,115.232.119.124,28265,36517,2,1486,0,1,0,2,0,0
210.83.95.191,194.174.50.220,24082,14227,1,1110,1,2,0,2,0,0
146.6.117.178,82.30.175.117,18741,6295,0,1031,0,0,0,0,0,2
96.38.198.250,44.253.72.68,29444,60463,2,1228,0,0,0,1,0,2
210.194.131.209,123.104.122.198,6378,26135,0,81,1,2,0,2,0,2
15.18.198.49,175.85.28.121,43104,13136,2,489,1,1,0,0,0,0
8.172.243.167,222.87.79.106,3389,18262,1,796,1,0,0,1,0,2
8.94.250.132,34.230.91.99,19978,20223,2,154,0,2,0,1,0,1
101.182.157.102,121.161.29.39,41994,1275,2,275,0,1,0,1,1,0
121.24.169.38,117.98.65.1,53110,40721,0,878,0,2,0,0,0,2
55.189.150.158,111.200.55.17,30735,23769,2,641,0,1,0,2,1,2
189.81.26.168,51.78.244.157,40321,38637,1,618,1,1,0,0,1,2
192.218.181.65,1.178.53.26,4272,30273,0,261,1,1,0,0,1,2
79.235.181.82,217.115.51.177,40053,55904,2,419,1,1,0,0,0,0
208.146.15.149,183.226.117.102,37996,64389,1,201,0,2,0,0,0,2
61.196.214.181,110.148.14.252,64985,22668,1,226,0,0,0,2,1,2
185.71.184.155,203.105.134.214,24943,55916,0,778,1,2,0,1,1,0
103.227.249.233,34.30.88.239,24984,64872,2,734,0,2,0,0,0,1
35.195.55.8,9.193.195.226,17171,22514,2,113,0,2,0,1,1,0
79.86.7.89,13.175.244.145,61754,34413,0,132,1,2,0,1,1,0
180.120.78.244,48.140.92.15,8613,48186,2,720,1,2,0,0,1,0
1.25.13.50,87.95.241.44,15768,11663,1,1331,1,0,0,2,0,2
23.234.54.21,134.141.207.156,60513,65300,0,776,1,1,0,0,0,2
177.64.156.243,152.239.84.250,21646,63183,1,810,0,1,0,2,1,2
198.98.178.44,186.148.127.3,4809,61635,1,464,0,1,0,1,1,1
44.197.157.95,207.240.0.16,21488,42974,0,935,1,0,0,0,1,1
77.198.112.17,146.6.113.49,62680,39156,0,157,0,2,0,1,0,0
143.14.250.119,189.124.112.226,22388,36318,0,147,1,1,0,0,0,1
136.243.118.218,130.65.149.91,18342,49295,2,1291,1,1,0,0,1,2
109.132.46.104,118.160.109.194,5558,22082,0,970,1,1,0,1,0,0
106.52.85.91,178.119.40.121,56421,2576,1,142,0,0,0,1,1,2
1.180.209.124,168.30.131.213,13552,26619,2,353,0,1,0,0,0,0
62.138.163.129,28.251.128.157,6804,31124,0,134,0,2,0,0,0,1
187.228.20.33,92.103.153.7,39531,32513,2,1090,1,1,0,0,0,1
25.1.254.78,139.81.131.196,61548,7608,0,349,1,0,0,2,1,2
194.216.243.235,84.108.112.118,25735,58613,2,1405,0,1,0,1,1,2
118.87.30.242,25.47.4.226,16397,52037,1,1451,1,2,0,2,1,0
106.136.222.168,180.31.139.173,29239,7545,0,1357,0,2,0,2,1,2
16.15.215.167,185.40.54.148,54568,13798,2,1314,0,0,0,2,0,2
60.233.104.138,108.234.140.67,49773,35900,2,1483,1,0,0,2,0,1
223.246.221.161,155.65.195.84,30827,37585,1,1487,1,0,0,1,1,2
220.151.227.81,155.13.202.38,2624,46970,0,546,0,2,0,0,0,0
121.101.112.107,159.212.93.70,2855,9372,0,1429,0,2,0,1,0,1
151.68.221.165,33.113.95.40,17664,41138,2,1017,0,0,0,1,1,0
108.216.119.11,14.45.222.116,32409,15697,0,942,0,0,0,0,0,2
167.156.117.173,161.185.74.178,46573,58113,2,983,1,0,0,1,0,1
160.49.214.18,166.147.83.254,15406,52956,1,265,1,0,0,2,0,1
85.211.248.252,84.176.209.205,10470,6015,0,558,1,0,0,0,0,1
60.173.58.145,198.229.253.134,44347,43912,2,606,0,0,0,0,1,2
116.118.176.133,197.189.105.51,30661,61308,0,692,0,2,0,2,0,0
134.244.117.155,204.8.54.19,26743,44417,0,1036,1,2,0,1,0,0
181.91.162.94,73.192.39.128,15027,22337,0,1108,0,1,0,2,0,1
178.214.196.34,107.167.71.157,27244,41190,2,1135,0,0,0,2,0,2
171.177.188.100,115.128.171.11,24649,14089,1,833,0,1,0,2,1,0
61.235.213.216,124.56.216.123,5020,52939,0,548,0,0,0,2,0,2
46.86.2.191,113.99.200.45,37508,11017,1,424,0,2,0,2,1,2
54.97.5.30,90.187.207.111,22374,10054,1,760,0,2,0,0,1,1
208.128.53.51,200.214.171.136,56338,29278,0,1295,1,1,0,1,0,1
221.151.243.136,223.112.18.244,15401,28302,1,1298,1,0,0,1,1,0
63.164.252.10,179.23.60.69,46150,56128,0,1469,1,0,0,1,1,2
126.164.87.118,64.229.133.42,29313,16395,2,1239,0,1,0,2,1,0
143.43.144.123,74.88.204.20,46406,48950,0,1260,0,2,0,1,1,2
72.220.147.189,193.80.185.233,51478,62546,0,1318,0,2,0,1,0,1
84.255.192.169,5.61.128.198,13496,48505,2,819,1,1,0,1,1,0
133.150.114.194,147.45.242.147,53303,19941,1,1249,0,1,0,0,0,2
102.183.167.192,34.207.18.244,39409,11574,1,911,0,0,0,0,1,0
151.227.252.34,19.2.140.6,8492,20539,0,1309,0,2,0,2,1,2
83.166.127.233,165.67.143.21,25160,47239,2,297,0,0,0,2,1,2
128.44.230.0,11.149.126.117,10287,8117,1,860,0,2,0,1,0,1
59.13.211.55,30.234.195.101,30015,44571,0,757,1,0,0,0,0,0
67.6.89.165,210.234.0.126,24499,20217,2,727,1,0,0,1,1,0
87.129.147.124,38.206.173.26,16443,30603,1,1229,1,2,0,0,0,1
81.174.43.122,203.242.246.170,44830,34046,0,866,1,1,0,2,0,1
153.229.30.196,64.152.103.242,19625,50067,0,257,1,1,0,0,1,1
168.132.213.95,183.196.102.247,41901,41897,1,1376,1,2,0,1,0,1
1.27.179.170,167.156.236.183,27449,29256,2,1479,1,0,0,2,1,0
138.0.0.65,179.190.8.37,63199,51390,2,153,0,2,0,2,0,1
163.42.235.2,16.84.10.152,10505,55465,0,283,1,2,0,2,1,0
19.121.56.221,190.131.8.205,62134,31983,1,1057,1,0,0,1,1,1
60.41.118.65,149.26.87.217,64845,3451,0,1110,0,0,0,1,0,2
98.244.72.232,2.179.11.163,46972,51960,1,899,0,1,0,1,1,2
110.134.162.73,56.20.228.15,31826,58004,1,565,0,2,0,1,0,0
79.156.74.191,33.124.71.29,1193,16866,2,1277,0,1,0,0,0,0
181.45.33.154,136.17.188.121,64272,32933,1,70,1,0,0,2,0,2
171.93.37.114,21.109.184.178,50511,27912,0,278,0,1,0,2,0,2
63.97.215.226,96.33.3.25,9525,60118,1,1291,0,1,0,0,1,1
110.61.86.105,177.168.190.200,28366,42582,0,307,0,0,0,0,0,0
119.87.123.193,118.85.154.157,5250,38407,0,1312,1,1,0,2,0,0
176.139.47.120,59.115.91.90,39514,59905,1,1047,1,1,0,2,1,2
135.19.126.84,143.188.78.45,5968,60590,0,773,1,1,0,0,0,1
33.44.159.183,211.76.120.21,34703,53492,2,372,0,0,0,2,0,0
188.227.247.41,77.233.123.178,44500,62498,2,1392,1,1,0,2,0,1
125.168.133.90,103.244.227.22,18160,14665,0,285,0,2,0,0,1,0
205.207.207.202,194.120.44.4,12694,28135,2,1098,0,2,0,0,1,2
197.214.128.95,25.165.148.244,61785,34988,0,509,0,0,0,0,0,2
181.183.29.18,177.108.58.66,18509,1425,0,588,1,1,0,1,0,0
119.90.255.37,196.130.153.3,65442,50542,0,819,1,1,0,1,0,1
166.131.147.90,11.7.103.129,38277,26088,0,1438,1,2,0,1,0,2
163.149.191.97,206.88.165.195,29584,17838,2,1461,0,2,0,1,1,1
205.8.193.55,57.62.147.165,24518,31309,1,147,0,1,0,0,0,2
119.193.69.228,37.240.224.219,1598,31540,0,727,1,2,0,1,0,1
64.165.165.0,183.68.188.84,37519,27039,1,157,1,1,0,0,0,1
11.189.29.124,69.148.122.163,27827,63787,0,1196,0,2,0,0,0,0
101.66.193.186,145.119.5.94,46477,61157,1,114,0,0,0,1,0,0
28.222.27.81,56.228.21.207,15757,28360,1,1064,0,1,0,2,1,0
42.22.231.5,168.196.88.65,1661,30837,1,639,0,1,0,1,1,2
157.39.83.124,213.170.250.129,1152,19127,0,516,0,1,0,2,0,2
222.183.185.38,179.37.195.158,64334,4651,0,1403,1,0,0,1,0,0
29.207.145.89,30.115.51.173,30614,45772,1,431,0,0,0,1,0,2
213.130.174.174,161.45.221.71,44464,41637,2,429,1,0,0,0,1,0
93.90.234.58,185.87.176.111,32436,4516,2,1219,0,1,0,2,1,2
200.52.21.201,6.132.105.244,51277,59004,1,1179,1,0,0,0,0,2
21.114.51.185,63.242.1.83,44180,27884,2,1156,0,2,0,1,1,0
46.55.75.115,141.151.134.59,25290,63460,1,212,0,0,0,1,1,0
158.104.51.142,91.243.82.203,26432,50940,1,1387,1,0,0,0,0,0
59.84.72.107,64.84.226.112,37799,2141,0,1408,0,2,0,1,1,0
119.132.103.69,128.20.120.47,28347,24931,1,1033,0,0,0,0,1,1
176.54.171.140,38.173.60.10,38399,36867,1,816,1,2,0,2,1,0
210.106.230.44,82.112.75.161,29957,5380,1,1356,0,2,0,1,1,1
94.128.178.113,126.179.139.28,21886,18581,2,450,1,1,0,1,1,1
50.176.86.30,219.120.91.105,10176,4748,2,669,0,2,0,1,1,1
133.0.52.71,154.248.87.7,57522,15834,0,1206,1,0,0,2,0,1
159.70.47.229,64.185.100.27,64584,31731,2,673,0,1,0,0,0,1
164.69.225.217,138.31.59.208,52525,38615,1,802,1,0,0,2,0,2
110.67.48.57,66.17.203.63,54471,28561,1,790,1,2,0,1,1,0
220.132.204.123,141.175.30.220,63529,11382,2,749,1,2,0,0,0,2
94.34.58.67,62.47.18.66,3538,53493,0,1292,1,2,0,2,0,0
153.121.180.45,97.251.54.82,14540,52963,2,1146,1,1,0,2,1,0
42.98.121.104,22.194.166.181,29671,62386,1,1091,1,2,0,1,0,2
142.160.249.103,150.61.15.161,8739,12208,2,1011,1,1,0,0,0,0
218.232.51.239,144.180.37.225,22039,55331,2,958,0,2,0,2,1,2
218.49.35.117,100.57.175.213,64254,62818,1,870,0,0,0,1,1,1
118.23.189.209,179.209.59.87,8370,59647,1,1007,0,1,0,1,0,2
71.36.77.119,110.36.54.153,41460,37399,0,1249,0,1,0,1,0,2
100.183.254.42,223.33.240.157,51630,5593,0,199,1,0,0,0,0,1
214.251.58.113,163.254.71.247,38671,60476,1,404,1,1,0,1,1,0
101.103.102.145,41.148.69.250,31374,32735,1,1282,0,1,0,1,1,0
107.57.116.157,44.191.76.191,23132,40105,2,219,0,0,0,2,0,1
190.63.148.23,34.12.160.209,21628,49961,1,727,0,1,0,2,1,1
51.206.200.88,135.86.205.200,2623,51939,1,423,0,1,0,2,0,0
138.68.227.37,76.37.39.143,53087,5140,0,1151,1,1,0,0,0,2
204.134.47.36,94.62.162.77,10972,37739,1,99,0,2,0,0,1,1
110.27.48.214,166.236.252.5,6586,40103,1,1143,1,0,0,0,1,2
118.54.5.149,58.188.127.129,10672,16554,0,1149,0,1,0,2,0,0
178.40.206.178,118.3.20.215,24913,49677,2,77,0,2,0,0,1,1
191.44.20.247,151.201.104.90,4816,29496,2,768,0,0,0,0,0,2
156.231.28.210,199.5.230.153,27901,3072,0,485,0,1,0,1,0,0
211.239.36.96,106.215.106.198,47385,20663,0,1319,0,1,0,2,1,1
7.129.121.157,5.14.46.197,27867,4329,2,519,0,2,0,2,1,0
25.194.81.127,222.36.211.35,37456,35306,0,1436,0,2,0,0,0,2
15.251.243.244,79.73.223.96,5326,43531,1,1229,0,0,0,0,1,1
206.96.234.152,194.217.109.245,8315,3129,0,1412,1,2,0,0,0,2
148.147.105.133,117.52.132.251,53771,3725,1,179,1,0,0,0,0,0
109.99.31.171,113.181.204.217,34763,47954,0,933,1,2,0,0,1,0
125.19.247.33,101.185.201.1,16772,47019,1,952,0,2,0,2,1,1
22.49.143.71,141.198.9.107,10144,45110,0,826,0,0,0,0,0,0
30.81.105.187,195.168.159.114,45989,41243,1,763,1,2,0,1,1,2
81.110.101.253,12.207.198.96,3582,18380,0,1077,1,2,0,1,0,2
111.224.152.101,68.134.5.65,56392,59717,0,431,1,1,0,1,0,1
43.212.144.160,85.46.126.241,50218,43521,1,104,0,2,0,2,0,2
38.42.75.25,97.29.107.130,16384,11359,2,1379,1,0,0,1,1,2
46.107.13.115,157.240.199.87,35589,26109,2,988,0,2,0,1,0,1
99.87.175.113,14.42.39.228,9600,15604,2,1466,0,0,0,0,0,1
125.91.18.15,48.165.254.134,17336,4970,1,1459,1,1,0,1,1,1
118.217.82.79,79.170.221.56,11884,5558,2,1479,1,1,0,0,1,1
110.165.228.219,207.4.142.211,17243,3508,0,222,0,0,0,1,0,0
31.210.188.38,15.160.4.191,13592,25837,2,1349,1,1,0,2,0,2
201.48.214.160,52.76.105.255,57225,33516,2,169,1,1,0,0,1,0
155.105.162.229,145.103.77.6,36424,50163,1,802,1,0,0,1,1,1
223.68.53.216,2.224.229.183,23888,19455,1,575,0,2,0,1,1,1
28.80.207.229,164.54.230.133,42462,4545,1,939,0,0,0,2,0,2
178.92.155.246,56.30.44.56,34250,13632,0,1113,1,0,0,1,0,0
113.128.28.250,98.233.221.47,35131,42780,0,1053,1,0,0,1,1,1
98.124.162.233,9.102.97.95,4460,37966,1,1368,0,1,0,0,1,0
108.246.248.207,163.137.86.173,50691,44953,1,868,0,2,0,0,0,0
192.224.79.128,174.30.29.143,9440,36517,0,753,0,2,0,2,1,0
188.9.236.40,12.136.20.213,45000,42876,0,1490,1,2,0,0,1,1
188.2.249.244,2.246.1.112,49004,26303,1,634,1,1,0,0,0,2
194.30.192.8,167.211.238.81,31116,16560,1,266,1,0,0,0,0,2
60.200.178.175,105.87.180.75,22407,50595,0,992,1,1,0,0,1,1
60.67.223.182,143.250.175.94,44635,14789,1,1348,0,2,0,1,0,0
17.159.75.175,53.11.83.65,41100,34589,0,252,0,1,0,1,0,2
177.135.235.198,223.198.225.97,35123,34783,0,1140,0,1,0,0,0,0
8.34.132.229,82.67.128.180,4362,19415,2,1223,0,2,0,1,1,2
218.114.139.89,118.78.247.78,13950,46720,1,1039,1,0,0,2,1,1
86.141.35.20,53.188.243.181,18928,7441,1,966,0,0,0,0,1,0
197.84.132.244,123.68.32.222,22024,6770,2,870,1,2,0,0,1,1
163.43.93.153,198.201.33.38,37486,4878,1,431,0,0,0,1,0,1
164.72.16.71,138.150.22.1,58923,45821,1,820,1,2,0,0,1,0
195.71.146.166,50.239.3.51,22109,33089,1,1137,0,1,0,2,0,1
201.53.64.224,122.113.233.158,33682,9575,2,74,1,1,0,0,1,1
60.119.18.144,130.170.118.9,9543,39224,2,993,1,1,0,1,0,2
163.6.87.66,15.76.85.73,49485,9874,2,261,1,0,0,2,1,2
187.202.166.139,208.248.125.90,64731,22819,1,1486,0,1,0,2,0,2
27.101.8.57,45.154.96.93,37069,14627,1,314,0,1,0,0,0,1
197.199.11.146,121.106.22.190,6216,23834,2,683,1,2,0,1,0,0
91.252.215.69,182.107.41.107,49161,51388,1,172,1,1,0,0,1,1
45.68.242.75,50.71.184.218,8772,46833,2,938,1,0,0,2,1,0
4.60.122.72,88.154.166.91,40769,16208,1,802,0,2,0,1,0,2
110.126.204.216,38.16.172.67,33454,41824,1,1037,0,1,0,0,0,0
132.237.8.80,207.169.244.192,14801,21306,0,282,1,2,0,1,1,1
138.133.124.203,106.184.17.49,10458,43487,1,1195,0,1,0,0,1,1
218.208.173.56,108.201.240.195,53132,35090,2,1077,0,2,0,2,0,2
134.156.249.124,102.15.101.234,22142,41943,1,437,1,0,0,0,1,2
163.243.134.220,75.255.110.180,41341,26274,1,329,1,0,0,1,0,0
7.219.243.46,21.171.82.130,20923,21851,2,677,1,2,0,2,0,1
114.228.28.14,217.170.100.69,18684,50405,1,571,0,1,0,0,1,1
203.216.195.123,203.11.26.13,52412,23212,2,473,0,0,0,1,1,0
78.28.120.50,4.91.169.81,23562,26939,2,304,1,1,0,1,1,1
33.70.69.179,160.241.29.84,17195,27381,1,882,1,1,0,0,0,2
194.115.131.232,105.60.62.164,23239,9393,1,521,1,1,0,2,1,0
163.125.38.70,10.147.79.222,58603,63860,0,1457,1,0,0,2,0,0
73.247.52.223,16.142.254.202,7066,7692,0,504,1,0,0,2,1,1
192.0.122.142,170.128.141.157,35330,1636,0,1338,1,1,0,1,1,2
99.238.141.96,194.103.182.107,32432,20911,0,273,1,1,0,1,1,0
155.230.167.49,195.184.46.210,8331,28017,2,1449,1,0,0,2,0,2
83.128.148.193,81.249.236.250,26212,40292,2,1020,0,0,0,0,1,0
14.157.15.43,106.77.154.203,27822,45276,0,1453,0,2,0,1,0,0
160.72.210.15,124.161.29.60,52616,16605,2,1288,0,2,0,1,1,1
41.102.107.122,65.16.50.120,31928,38058,0,1162,0,1,0,2,1,0
1.248.31.114,149.39.4.250,21040,28461,1,1315,1,1,0,1,1,0
81.146.57.129,193.140.105.52,11775,4351,1,107,0,2,0,1,0,2
221.190.204.131,197.242.199.178,32353,59168,0,111,1,0,0,0,1,0
204.196.133.131,34.110.223.151,17469,26551,1,262,0,0,0,1,1,2
1.183.194.254,54.253.88.57,22742,58217,2,912,1,2,0,1,0,1
109.245.182.45,149.164.232.95,28540,44463,2,1486,0,0,0,0,1,0
45.219.36.106,71.155.56.143,1857,37733,0,1238,0,1,0,0,0,2
8.14.74.230,180.47.60.2,1550,34294,1,812,0,2,0,1,1,2
191.42.45.81,191.73.147.80,23747,27756,1,81,0,0,0,0,1,1
26.228.207.173,210.164.250.1,52059,50977,1,1092,0,2,0,0,0,1
78.149.139.39,156.129.248.225,5477,31548,1,1289,1,1,0,1,0,2
159.195.223.171,158.202.213.254,22314,11235,1,433,0,2,0,1,0,0
61.3.202.152,204.33.215.108,54502,56195,2,645,1,1,0,1,1,0
65.228.119.11,187.53.174.111,32233,61752,1,123,1,1,0,0,1,0
34.228.16.73,160.235.37.50,51173,63320,1,1455,0,0,0,0,1,1
111.243.20.193,67.153.201.157,53345,46262,1,1284,0,1,0,1,0,2
29.48.111.55,214.91.252.206,42829,30360,0,866,1,2,0,0,1,2
55.70.89.123,44.27.148.242,1238,30615,1,458,1,0,0,0,0,2
83.112.17.135,92.135.252.205,3742,5954,2,970,0,2,0,0,0,0
54.205.58.210,106.112.22.183,23727,39524,0,286,1,2,0,0,1,0
161.53.170.110,120.123.84.180,41067,14851,1,448,1,2,0,1,0,0
33.230.116.80,198.226.176.20,25132,1521,1,1446,1,0,0,2,1,1
183.5.52.252,132.70.147.188,56361,12416,0,1266,1,2,0,1,1,2
147.178.224.232,48.157.39.218,62501,45576,1,358,0,2,0,2,1,1
80.60.140.131,125.252.191.10,8239,40253,0,1096,0,0,0,2,0,0
92.144.85.155,201.87.208.124,34690,47947,1,134,1,0,0,0,0,2
189.248.78.48,201.45.155.201,2538,59189,1,399,0,1,0,0,0,2
103.163.195.33,177.80.142.102,5817,31103,1,342,0,0,0,1,1,2
74.31.107.127,24.66.36.231,15656,11666,0,1435,1,2,0,1,1,2
20.219.148.241,215.95.90.194,47897,22331,0,754,1,2,0,2,1,0
72.178.193.188,194.240.191.147,1240,48117,2,795,1,2,0,2,0,0
61.154.229.41,25.193.190.141,58949,13524,1,669,1,1,0,1,1,1
145.243.52.196,148.154.191.78,14170,44599,2,772,0,2,0,1,1,1
102.252.203.201,20.112.26.248,26211,25293,1,496,1,2,0,2,0,0
